N,P,K,temperature,humidity,ph,rainfall,label
93,80,48,25.14261218342827,82.85424248874813,6.235198227795651,120.0247424177337,banana
99,83,57,26.528567742421583,82.29923758338025,6.453436033720877,110.15531501799387,banana
115,88,49,26.84463292972059,76.86203221642954,5.8644469481185695,95.78324665736172,banana
82,71,56,26.640957898486885,79.35825323971403,6.307128420469317,112.10998457048908,banana
83,96,56,25.455383261746825,77.08708863673581,6.674741670897176,116.00710470518132,banana
102,77,52,25.273518249947887,76.29999418521035,6.05406948522496,125.65684713103147,banana
92,85,44,29.77426502298965,77.17733106232897,5.749932153113738,102.3182905581563,banana
77,78,53,25.183820461643233,84.04628810384852,5.301870698997904,92.14332249849596,banana
95,92,45,30.454572509331797,86.6037382812384,6.081626924184283,124.72640729464771,banana
92,78,52,29.026670108623698,80.98048829515469,6.497916571716552,95.71528404362178,banana
92,83,55,26.12040570590979,81.59872290111899,6.100933472661934,85.77469033284336,banana
100,98,56,29.244010174577255,83.41858555516505,5.617451493548308,123.8275084551052,banana
107,68,47,26.87674444871157,83.61835994196383,5.926227247996726,91.96154811239681,banana
121,82,54,28.05086771319101,72.9369315512517,5.711400534631347,123.20047087960782,banana
98,82,41,29.707641162063062,78.76341269955148,5.703272289923175,110.26720511096542,banana
91,90,42,27.95225000757104,79.67348879700307,6.714036926883108,97.33434491864936,banana
100,73,47,30.126796928415782,73.19384458569775,5.483091602914036,103.38743083380442,banana
96,66,51,29.202921790797987,74.30104904593288,6.080163032298982,108.07982007580395,banana
117,85,37,27.145563974681313,75.19782804743494,5.646452447991038,97.25589321880977,banana
106,65,46,27.49535641251053,79.53349434225768,5.3028895866748345,109.10824440842448,banana
115,80,55,30.361576713105322,83.36343534355275,6.296141985816111,79.4239680496521,banana
107,94,54,31.057260583852543,78.42166673052598,5.700887214347806,91.78901177172159,banana
107,86,55,26.348058187768224,78.48293520416956,5.672822079192907,96.96848759434262,banana
94,65,54,26.900073478738427,81.95231709319442,5.954201436963983,119.95925307055269,banana
76,68,45,26.643169600363766,83.03643158094366,6.354841007005332,78.84063096807253,banana
91,85,47,26.735538996082408,76.68323176262227,5.821067084129801,102.9120591632644,banana
91,73,49,25.855973264954706,81.28938141202326,5.755621252438526,73.29825900796327,banana
97,70,51,30.377335473401676,74.74754344628671,5.79358946140173,82.17351532926828,banana
84,76,40,25.30494178558459,77.90672651114136,5.755006717806858,108.25447684635053,banana
110,66,43,26.988523627645062,80.56607925277672,5.988769721429706,83.69875573159099,banana
103,69,44,27.298067151711738,85.10926761046562,6.666423866776019,121.70687403760843,banana
85,85,45,26.598459140117974,81.11805344748191,6.61925418767715,111.72966767952487,banana
94,76,38,28.8013536684974,75.08388391891528,5.746005823898302,92.45242954766277,banana
78,79,47,27.147009763184606,86.67205899646491,5.940967474667081,95.33267182539903,banana
94,75,61,31.094213597546215,83.00790224713514,6.848946922854675,130.77734861495355,banana
86,86,40,28.349838464095626,74.94590612221167,5.9012351031167425,74.44598756444881,banana
96,92,48,30.733798056822152,72.86454495673553,6.265174852000794,75.38102696525297,banana
124,88,53,27.97260071462978,86.74266335516054,6.384204302847488,83.5304925424978,banana
108,86,42,26.558298999984032,78.42607013143319,5.565439773152214,91.49992651637372,banana
94,76,35,28.868061302884506,79.69469354581265,5.893731899007708,109.32216238754918,banana
109,70,51,26.518360451810857,87.26088766810618,5.825909244405848,105.89046288793581,banana
105,60,62,26.18344984417143,76.32499613049708,5.699682996095563,120.07928228001838,banana
83,68,47,27.32387473571844,80.5025100318511,6.208206507208287,97.27411555917313,banana
100,75,58,25.81697385292955,82.41417785418354,6.180119330601176,103.18317114809047,banana
109,78,59,27.49500681973126,81.99832858908896,5.736286162392572,129.81193234075008,banana
108,83,49,28.458226430591615,88.41852496710013,5.7000657217661095,90.68063809141842,banana
111,67,53,23.994389921598458,76.66298023053199,5.776000631287629,114.71571210527841,banana
100,71,38,26.615147935327485,76.2263012331746,5.472233937493761,112.81917893940613,banana
122,83,60,24.76905861547848,81.97842786775978,5.72788319237614,100.65914450868041,banana
110,62,57,24.74396177108416,74.47766553941018,6.147278498534166,112.92962279684636,banana
97,98,49,28.239012500176642,76.38345977824162,5.900601912656332,78.51079714855115,banana
104,65,50,25.5079890120912,76.46612269746348,6.193942518007824,91.74648211186022,banana
114,76,41,24.710262340681574,79.6977075867424,5.994171761435719,114.06820043419353,banana
93,81,62,26.776281758069842,76.99916214953831,6.548199463187966,89.61022193375663,banana
110,79,53,27.72072161819661,80.94769113964887,5.581845536614533,80.41369467624816,banana
90,78,52,26.03343590689243,71.6897126338048,5.907698019146891,104.57414128006695,banana
116,85,53,28.218966370606694,76.7225014403116,5.121807727434815,109.09940543281088,banana
129,79,53,26.320687946071917,75.88054719017754,5.572715980009331,126.82048770493634,banana
95,65,42,26.29834974800322,82.31401541559052,5.532404608785927,104.21157882370946,banana
112,74,53,27.908240922147133,86.52088489900001,6.4680341898958,115.37943880141898,banana
120,76,57,23.671743091640298,82.61788818118718,6.088722834169946,116.19873267286383,banana
110,94,51,29.37945085406725,73.61920670042318,6.031948167611975,134.08297714337496,banana
109,102,38,25.47704307726778,81.8635310824128,6.806526336497454,86.37880726537165,banana
104,74,60,26.670446854242932,71.0035112124295,6.430875825885639,136.65863136525314,banana
82,84,60,28.61051167370697,76.64456109273993,6.389145169759352,116.0665510040015,banana
91,81,55,31.119425410853513,76.22432906756997,5.488727499091054,109.39142356282852,banana
87,100,49,26.35649732923538,84.60257648018064,5.894265974623918,104.95444261652156,banana
102,85,45,27.55831743675984,85.15800845674525,5.987383405647557,106.32256735993576,banana
103,79,53,24.35244096656392,75.29201379953963,5.922714403810576,111.66565051646407,banana
90,73,43,27.82700963938199,79.36895549538264,5.432376377572385,98.42177295162926,banana
97,69,49,25.539694486532802,86.41727564326536,5.870628628792156,98.89492516266792,banana
77,82,38,29.806177266571208,83.63840708123077,5.737131734543374,95.30882241575166,banana
78,75,50,28.146721422025365,75.85227394585704,6.205878980328151,94.68747721954702,banana
91,79,50,29.701671086659324,80.78501327485033,5.619966726679422,85.00447719730226,banana
101,88,51,29.182465987660468,75.54245265442847,6.561679808597139,97.32884416329465,banana
98,90,50,26.33960533524554,74.78955206330599,5.9924795928304455,103.87467339522847,banana
122,84,50,25.13442366105006,76.18432797458061,6.247813962003619,123.69194211086823,banana
98,97,54,25.005831255498617,89.33041411244751,5.768053948010756,98.86893690840546,banana
115,65,53,26.044310882689196,79.18191981779043,5.992490902218682,119.12998924454652,banana
76,95,49,25.902813398866538,82.4617495561213,5.711344741637861,115.49468668679496,banana
84,87,52,28.761242941371336,79.20459294376712,6.030872247218861,108.68828954790081,banana
128,75,49,24.574817902344517,86.59513496750021,6.178042251928941,128.80013355391165,banana
98,78,50,24.93585561769046,89.41963418332713,5.690294244070741,118.00901969526097,banana
85,95,41,25.272075082147985,76.67704241774227,6.005612479993754,126.97518112122603,banana
104,77,49,29.1259744584487,75.909946403743,5.97523613350041,86.51425851374006,banana
75,64,40,28.6363595781297,82.88618827594118,6.402830636138386,117.30919916684445,banana
88,91,60,26.26260114622226,79.47034867232108,6.617020974879219,71.78321377089107,banana
96,84,42,29.33959926362425,74.12260692723981,5.755458111431685,119.93421336104753,banana
97,83,56,25.140627347411453,82.85503450135825,5.918832972590672,94.60524638173911,banana
84,94,44,24.41812011077363,74.51862018685094,6.383835341884595,127.60996857676767,banana
104,83,40,28.463488946804155,78.38188931306964,5.538399111322977,132.0464260305889,banana
101,93,56,26.06867439692601,78.62299510442051,5.8809050321643905,116.3536321353682,banana
86,73,55,24.923874072162754,85.65557377532964,6.097251523426882,115.97773264167316,banana
82,83,52,24.863956527935443,89.32661008271508,5.593338092573536,95.59193915949254,banana
83,75,41,28.13236299690596,87.30017851051092,6.281103066697574,100.65417467708602,banana
100,85,50,29.979135536575857,78.53629364283786,6.0229980110535974,123.51694014151845,banana
104,75,57,29.03605241471762,77.83521603898991,5.805878814443279,97.43886417234813,banana
107,88,46,28.374197496024074,75.86622286509487,5.837812586130609,120.42613041303638,banana
86,77,47,27.200660994085116,76.16275637086936,6.204596677602557,112.27740883200255,banana
85,91,53,25.172761819311102,79.35957488116264,6.322433689706961,106.88050686481924,banana
102,78,47,29.241099150913808,76.11109531118258,5.966853087737238,110.60639487579499,banana
115,80,52,23.897270326015658,79.99783921523391,5.804289504601952,105.31890530411808,banana
113,99,46,26.95874158502769,78.67787159172619,5.807605999799208,132.23045439247838,banana
110,79,57,27.152034685577185,85.05890417192632,5.742212474801768,112.79620166926745,banana
88,75,54,30.662917431597474,86.89522907661083,5.661846411564777,108.06867815990051,banana
94,79,53,28.49796089597519,80.74174396646167,5.809624163835572,104.88443123812996,banana
104,75,50,28.009232671431253,83.76609629626272,5.61739126917101,92.56129193794236,banana
103,72,41,27.68204348919849,72.86717618465867,5.750973398848473,98.50292752710189,banana
98,81,46,25.528660405533085,78.06870330547784,5.612710981958615,99.90826147113661,banana
99,72,48,24.234330425349818,72.84909242047061,6.151385102275257,130.14013767679836,banana
120,64,49,29.14453382466216,76.25840361547237,5.791170245709393,92.3352820890991,banana
94,79,53,26.167672620175104,77.59274545438733,5.8490829182900415,96.2111283789114,banana
88,82,56,27.88764431368654,78.33770670103915,6.193777162029051,85.91126591373425,banana
111,74,45,29.396557992596044,86.3713860542155,5.561191958939894,105.93151416520874,banana
84,68,35,30.47844890134864,75.4580884883,6.1418546652033745,84.2065606107997,banana
85,83,52,26.203272767419424,79.595807116016,5.637172010787187,100.81219848808655,banana
94,66,46,26.38423099498391,77.21063466921466,5.7695424208805,131.84027091503017,banana
93,85,53,24.416819815070685,78.92844114673456,5.489963481723402,104.3976270274495,banana
120,91,50,26.25099441486841,77.53972016217212,5.7179295993852834,107.80685097787307,banana
100,82,49,29.422679382011506,79.15041340863824,6.975825130871943,125.80532399631282,banana
78,86,35,27.781330564493306,78.80218182253559,6.070250518416171,93.66170290032207,banana
115,83,50,30.027340872047777,78.28722494808986,5.481807826690586,112.79400448513259,banana
96,81,60,28.585467158441634,79.35422809996525,6.719680214099325,87.34762827482358,banana
104,77,51,27.363344155865605,81.52917145190453,5.722501917994461,115.83618784025228,banana
92,81,60,27.721619692316974,81.08086862530628,6.037521349660855,73.71811899293827,banana
85,90,47,24.738732125450134,83.68209867371142,5.608581474326443,129.55889943617953,banana
100,91,57,28.090983438903685,82.10635453872607,6.131575000364737,93.44680037022312,banana
91,82,50,25.96256318269738,85.44214817690671,5.5064278420898765,90.83588952063073,banana
92,71,47,26.093818812095492,72.41072738536823,5.6725447914973275,98.47686091564981,banana
123,80,50,24.184069240302026,83.9212942664849,5.873650544831282,112.31113786499077,banana
107,71,51,25.331161513000435,76.16128703269193,6.183894948018896,95.01874239217292,banana
97,84,63,27.14493232006972,76.39679342653714,6.028773489178832,111.86791539449709,banana
24,21,21,27.90539228983332,48.872727816924915,5.125430157812026,96.97884879298829,mango
29,42,33,27.620860777545023,50.02367537220983,5.54989536633012,112.7105182875259,mango
6,35,28,35.24422412399733,52.316602639683076,5.17817089914507,113.01791937109469,mango
47,16,32,33.079362996646026,57.269986784746834,4.603597535202371,83.94752743813854,mango
25,31,24,31.96888550609922,48.57010160229689,5.712016168186372,107.55073845445023,mango
42,12,34,30.81677501708041,47.63810536357362,5.8037740684213075,79.87840977399735,mango
40,33,31,26.082601483625574,43.15325705861244,6.098486883010781,77.45134841833789,mango
13,19,31,29.04337307422778,50.06600489254555,5.371724595954134,117.61314668304749,mango
29,32,33,27.863688861626077,59.064783120978625,5.072956317001345,82.16199939328703,mango
6,23,20,27.923880616989223,47.387500295805296,5.14550033210182,83.09207412434651,mango
45,32,33,35.435789216554824,51.45191598723053,4.525814326167311,104.1541481260764,mango
3,40,34,27.932111877026554,44.638475022884805,7.030820556192518,95.43119637671822,mango
38,20,40,26.417530389148883,54.93755614589101,6.861488473789781,114.68524345820164,mango
19,28,30,36.400820386755626,53.727919435443894,5.506332148270145,89.8157542556374,mango
29,25,23,33.06682482267798,51.25102903344226,4.8980124833366165,117.9942877972587,mango
19,43,19,32.1367667856991,43.98053330281998,4.276943423186453,85.67348219247218,mango
22,17,26,28.498750609294184,48.73768592430977,4.6220121971130705,95.42232493551025,mango
0,32,38,28.49049652631884,58.00057846001398,6.831778032043619,88.22852881006327,mango
18,26,35,32.14687302004814,53.25915456201198,6.892623850040187,87.1702056421085,mango
12,30,40,32.84619535129954,48.46713919830299,5.376293735482621,90.50047652989637,mango
7,39,24,29.660026248441792,49.85924607541009,6.5650556921746634,114.62180932315968,mango
13,27,15,28.95398830771497,52.65898836295495,6.688955184460086,111.83603531355979,mango
0,22,36,29.26182866379394,49.91667772424609,6.199963060888077,96.73216655212391,mango
7,26,28,28.880447933545636,44.33687184203078,6.136224166431365,82.195365671864,mango
18,17,26,25.937518010569935,55.2887007651064,5.549226086193627,87.68703978799647,mango
0,11,36,34.944610542632596,49.65041657214595,6.362383226528749,95.57445313579233,mango
2,34,24,25.778783168523773,46.731161520322374,6.272835274987393,85.45905165406151,mango
20,26,21,30.63173801007734,52.57057073917811,5.6574087926633885,90.60003655580769,mango
31,25,34,27.803599250679227,52.210201962257834,6.632974968972464,99.93235559856086,mango
32,20,40,32.29761031441944,48.08147166270479,6.504250144098967,105.63897320051153,mango
7,36,38,32.25036383164079,47.77573249539464,6.079606300192692,84.26291848078594,mango
18,27,31,32.740113318616764,49.478623777596276,5.505736767075798,81.54880974127188,mango
1,42,34,29.388786878791816,52.5231805491248,5.784395938562718,96.35358568872957,mango
34,10,41,32.49391441781532,54.93946598908497,5.1561861960323485,92.41398735454547,mango
27,37,23,30.68347952631991,48.38864245517826,5.2550539178327895,105.47855553675711,mango
19,30,38,34.74095837113858,48.43058353745391,5.025347004929278,84.64723866767858,mango
19,37,36,28.0270911070875,45.21887526577928,6.595746260690835,77.70212426767719,mango
22,40,38,34.57925153411649,52.48931215774298,5.098133834333803,78.29061710397525,mango
13,21,26,29.17537597386514,53.72196504275531,4.589250800044921,85.31778137898736,mango
0,39,17,35.043191812304684,54.25664876577724,4.90439670050493,100.95134713606444,mango
